,gender,age_group,child_num,income_total,asset,edu_type,house_type,occyp_type,income_stability,email,work_phone,family_type,family_size,emp_years,income_per_capita,hold_period,credit,income_total_label,income_per_capita_label
16598,0,50,0,67500.0,1,1,1,9,1,0,0,0,2.0,-1000,33750.0,13.0,2.0,1,0.5
16599,1,20,1,135000.0,2,1,1,3,2,1,1,0,3.0,4,45000.0,28.0,1.0,3,1.0
16600,0,20,0,135000.0,1,0,1,10,2,0,1,0,2.0,1,67500.0,10.0,2.0,3,1.5
16601,0,20,0,180000.0,0,2,2,3,2,1,1,0,2.0,1,90000.0,14.0,2.0,5,2.5
16602,0,20,2,225000.0,0,0,2,5,1,0,0,0,4.0,9,56250.0,22.0,2.0,6,1.5
16603,0,60,0,157500.0,1,1,1,9,1,0,0,4,1.0,-1000,157500.0,29.0,1.0,5,5.0
16604,0,30,0,112500.0,0,1,1,7,1,0,0,0,2.0,14,56250.0,57.0,2.0,3,1.5
16605,0,40,1,180000.0,1,0,1,2,1,1,0,2,2.0,15,90000.0,30.0,0.0,5,2.5
16606,1,30,0,225000.0,1,0,1,1,3,0,0,3,1.0,18,225000.0,13.0,2.0,6,6.0
16607,0,40,0,157500.0,1,1,1,5,1,0,1,0,2.0,2,78750.0,56.0,2.0,5,2.5
16608,0,50,0,225000.0,1,1,5,10,2,0,1,0,2.0,10,112500.0,2.0,1.0,6,3.0
16609,0,50,0,315000.0,1,1,1,2,1,0,0,0,2.0,11,157500.0,22.0,2.0,8,4.0
16610,1,20,1,135000.0,2,1,1,13,2,0,1,0,3.0,3,45000.0,35.0,1.0,3,1.0
16611,1,30,0,495000.0,2,1,4,16,2,0,0,3,1.0,14,495000.0,9.0,2.0,10,10.0
16612,1,40,2,225000.0,2,1,1,1,3,0,1,0,4.0,18,56250.0,26.0,2.0,6,1.5
16613,1,30,2,157500.0,2,1,2,6,2,0,0,0,4.0,11,39375.0,25.0,2.0,5,1.25
16614,1,30,2,135000.0,1,1,1,1,3,0,0,0,4.0,12,33750.0,12.0,2.0,3,0.75
16615,0,50,0,135000.0,2,0,1,9,1,0,0,2,1.0,-1000,135000.0,15.0,2.0,3,3.0
16616,0,40,0,117000.0,1,0,1,9,1,0,0,0,2.0,-1000,58500.0,47.0,2.0,3,1.5
16617,0,50,0,135000.0,2,3,1,9,1,0,0,0,2.0,-1000,67500.0,2.0,1.0,3,1.5
16618,1,20,0,405000.0,2,0,1,2,1,1,1,0,2.0,7,202500.0,45.0,0.0,8,4.0
16619,0,30,1,90000.0,1,1,1,1,3,0,0,0,3.0,14,30000.0,43.0,2.0,2,0.6666666666666666
16620,0,60,0,157500.0,2,1,1,9,1,0,0,0,2.0,-1000,78750.0,41.0,2.0,5,2.5
16621,0,30,1,112500.0,1,0,1,3,2,0,0,0,3.0,6,37500.0,50.0,2.0,3,1.0
16622,1,40,1,315000.0,2,0,1,2,1,0,0,2,2.0,6,157500.0,3.0,0.0,8,4.0
16623,1,50,1,315000.0,0,0,1,0,2,0,0,0,3.0,0,105000.0,49.0,2.0,8,2.6666666666666665
16624,0,40,0,216000.0,1,1,1,7,1,0,0,3,1.0,8,216000.0,28.0,1.0,6,6.0
16625,0,40,0,216000.0,1,1,1,1,3,0,0,0,2.0,21,108000.0,24.0,2.0,6,3.0
16626,0,40,0,337500.0,1,1,1,1,3,0,1,0,2.0,1,168750.0,14.0,1.0,8,4.0
16627,0,40,0,180000.0,1,1,1,1,3,0,0,0,2.0,2,90000.0,39.0,2.0,5,2.5
16628,0,30,1,67500.0,2,1,1,16,2,1,0,0,3.0,4,22500.0,42.0,2.0,1,0.3333333333333333
16629,0,50,0,157500.0,1,1,1,9,1,0,0,0,2.0,-1000,78750.0,53.0,2.0,5,2.5
16630,1,20,0,99000.0,1,0,2,10,2,0,0,0,2.0,1,49500.0,48.0,1.0,2,1.0
16631,0,20,0,135000.0,2,1,1,11,2,1,0,0,2.0,4,67500.0,8.0,2.0,3,1.5
16632,0,50,0,144000.0,1,1,1,7,1,0,0,0,2.0,14,72000.0,59.0,2.0,4,2.0
16633,1,30,1,234000.0,1,1,1,1,3,0,0,0,3.0,4,78000.0,34.0,2.0,6,2.0
16634,0,50,0,49500.0,0,1,1,14,3,0,1,0,2.0,0,24750.0,16.0,2.0,1,0.5
16635,0,40,0,288000.0,1,1,1,15,2,1,0,4,1.0,0,288000.0,16.0,2.0,7,7.0
16636,0,40,1,139500.0,2,1,1,3,2,0,0,0,3.0,4,46500.0,45.0,2.0,3,1.0
16637,1,50,0,216000.0,2,0,1,1,3,0,0,0,2.0,5,108000.0,16.0,2.0,6,3.0
16638,0,60,0,247500.0,1,1,1,9,1,0,0,3,1.0,-1000,247500.0,7.0,2.0,7,7.0
16639,0,50,0,58500.0,1,1,1,5,1,0,1,3,1.0,16,58500.0,14.0,2.0,1,1.0
16640,0,30,0,130500.0,1,1,1,5,1,0,0,0,2.0,9,65250.0,49.0,2.0,3,1.5
16641,0,40,0,297000.0,1,1,4,1,3,0,0,3,1.0,8,297000.0,20.0,2.0,7,7.0
16642,0,30,1,117000.0,1,1,1,0,2,0,0,1,3.0,1,39000.0,3.0,0.0,3,1.0
16643,1,50,1,225000.0,2,1,1,2,1,0,1,0,3.0,1,75000.0,28.0,2.0,6,2.0
16644,0,50,0,180000.0,2,1,1,7,1,0,0,0,2.0,10,90000.0,11.0,2.0,5,2.5
16645,0,40,1,121500.0,1,1,1,3,2,0,0,0,3.0,2,40500.0,12.0,1.0,3,1.0
16646,0,60,0,337500.0,1,0,1,8,1,0,0,4,1.0,8,337500.0,54.0,2.0,8,8.0
16647,0,20,0,270000.0,1,0,1,3,2,0,0,0,2.0,1,135000.0,20.0,2.0,7,3.5
16648,1,40,1,247500.0,0,1,1,1,3,0,0,3,2.0,18,123750.0,31.0,2.0,7,3.5
16649,0,50,0,33300.0,0,1,5,9,1,0,0,0,2.0,-1000,16650.0,22.0,2.0,1,0.5
16650,0,50,0,225000.0,1,0,1,4,1,0,0,4,1.0,27,225000.0,19.0,1.0,6,6.0
16651,1,50,0,315000.0,2,0,1,9,1,0,0,0,2.0,-1000,157500.0,10.0,1.0,8,4.0
16652,0,20,1,121500.0,1,1,1,1,3,0,0,0,3.0,0,40500.0,31.0,0.0,3,1.0
16653,0,20,1,180000.0,1,1,1,4,1,0,0,0,3.0,3,60000.0,14.0,1.0,5,1.6666666666666667
16654,0,60,0,135000.0,1,1,1,9,1,0,0,3,1.0,-1000,135000.0,4.0,2.0,3,3.0
16655,0,40,2,337500.0,1,0,1,2,1,1,1,0,4.0,11,84375.0,-0.0,1.0,8,2.0
16656,0,30,1,112500.0,1,1,1,10,2,0,1,0,3.0,0,37500.0,6.0,0.0,3,1.0
16657,0,40,0,67500.0,1,1,1,1,3,1,0,0,2.0,4,33750.0,41.0,2.0,1,0.5
16658,0,30,0,49500.0,0,1,1,3,2,0,1,0,2.0,2,24750.0,7.0,1.0,1,0.5
16659,1,40,0,193500.0,2,0,1,4,1,0,0,0,2.0,13,96750.0,39.0,2.0,5,2.5
16660,1,50,0,225000.0,1,1,1,1,3,0,0,0,2.0,18,112500.0,35.0,2.0,6,3.0
16661,1,60,0,157500.0,1,1,1,9,1,0,0,1,2.0,-1000,78750.0,25.0,2.0,5,2.5
16662,1,30,2,202500.0,1,0,1,6,2,0,0,0,4.0,1,50625.0,32.0,2.0,5,1.25
16663,0,50,0,135000.0,1,1,1,2,1,0,0,0,2.0,1,67500.0,33.0,1.0,3,1.5
16664,0,20,1,135000.0,1,1,1,1,3,0,1,0,3.0,8,45000.0,7.0,1.0,3,1.0
16665,0,30,0,162000.0,1,1,1,2,1,0,1,1,2.0,3,81000.0,60.0,2.0,5,2.5
16666,0,50,0,387000.0,1,1,1,3,2,0,0,0,2.0,13,193500.0,54.0,1.0,8,4.0
16667,1,40,2,270000.0,1,1,1,2,1,0,1,0,4.0,3,67500.0,54.0,1.0,7,1.75
16668,0,60,0,135000.0,1,0,1,9,1,1,0,0,2.0,-1000,67500.0,33.0,1.0,3,1.5
16669,1,20,0,450000.0,1,1,2,2,1,0,0,3,1.0,3,450000.0,11.0,2.0,8,8.0
16670,0,60,0,90000.0,1,1,1,9,1,0,0,3,1.0,-1000,90000.0,31.0,2.0,2,2.0
16671,1,30,0,157500.0,2,1,1,1,3,0,0,0,2.0,2,78750.0,46.0,2.0,5,2.5
16672,0,50,0,157500.0,1,1,1,1,3,0,1,3,1.0,1,157500.0,46.0,2.0,5,5.0
16673,0,50,0,58500.0,0,1,1,9,1,0,0,0,2.0,-1000,29250.0,39.0,2.0,1,0.5
16674,1,30,2,180000.0,1,1,1,1,3,0,1,0,4.0,16,45000.0,6.0,2.0,5,1.25
16675,0,50,0,270000.0,0,1,1,9,1,0,0,0,2.0,-1000,135000.0,7.0,2.0,7,3.5
16676,0,30,2,135000.0,1,1,1,7,1,0,0,0,4.0,4,33750.0,30.0,2.0,3,0.75
16677,1,50,0,180000.0,2,1,1,6,2,0,0,0,2.0,4,90000.0,41.0,2.0,5,2.5
16678,0,20,1,76500.0,0,1,1,3,2,0,1,0,3.0,2,25500.0,5.0,2.0,1,0.3333333333333333
16679,0,30,2,135000.0,1,1,1,1,3,0,0,0,4.0,8,33750.0,9.0,2.0,3,0.75
16680,0,40,0,144000.0,1,1,1,4,1,0,0,0,2.0,27,72000.0,22.0,2.0,4,2.0
16681,0,50,1,135000.0,1,1,1,16,2,0,0,0,3.0,7,45000.0,55.0,2.0,3,1.0
16682,1,40,1,202500.0,1,1,1,13,2,0,0,0,3.0,0,67500.0,5.0,2.0,5,1.6666666666666667
16683,0,50,0,198000.0,1,1,1,9,1,0,0,2,1.0,-1000,198000.0,4.0,2.0,5,5.0
16684,0,50,0,144000.0,1,1,1,4,1,0,1,0,2.0,11,72000.0,50.0,2.0,4,2.0
16685,0,60,0,157500.0,2,0,3,8,1,0,1,0,2.0,0,78750.0,17.0,2.0,5,2.5
16686,0,40,0,135000.0,0,1,1,3,2,0,0,0,2.0,11,67500.0,40.0,2.0,3,1.5
16687,1,20,0,180000.0,1,1,1,6,2,0,0,0,2.0,0,90000.0,40.0,2.0,5,2.5
16688,0,40,0,121500.0,1,1,1,10,2,0,1,4,1.0,6,121500.0,28.0,1.0,3,3.0
16689,0,40,0,180000.0,0,1,1,16,2,1,0,3,1.0,3,180000.0,4.0,1.0,5,5.0
16690,0,50,0,157500.0,0,1,1,9,1,0,0,0,2.0,-1000,78750.0,17.0,2.0,5,2.5
16691,0,60,0,135000.0,0,1,1,9,1,0,0,0,2.0,-1000,67500.0,38.0,2.0,3,1.5
16692,0,50,0,157500.0,1,1,1,5,1,0,0,0,2.0,16,78750.0,36.0,1.0,5,2.5
16693,1,30,1,225000.0,1,1,1,1,3,0,0,0,3.0,7,75000.0,33.0,2.0,6,2.0
16694,0,60,0,49500.0,1,1,1,9,1,0,0,0,2.0,-1000,24750.0,44.0,2.0,1,0.5
16695,0,60,0,180000.0,1,1,1,9,1,0,0,4,1.0,-1000,180000.0,12.0,2.0,5,5.0
16696,1,20,0,450000.0,2,0,1,3,2,1,0,3,1.0,1,450000.0,1.0,1.0,8,8.0
16697,0,30,1,135000.0,0,1,1,3,2,0,0,1,3.0,0,45000.0,35.0,1.0,3,1.0
16698,1,20,0,99000.0,2,1,4,2,1,0,0,0,2.0,4,49500.0,33.0,2.0,2,1.0
16699,1,20,1,135000.0,2,1,1,1,3,0,0,0,3.0,4,45000.0,28.0,2.0,3,1.0
16700,0,30,1,135000.0,1,1,2,3,2,1,0,1,3.0,1,45000.0,6.0,2.0,3,1.0
16701,0,50,0,139500.0,0,1,1,9,1,0,0,0,2.0,-1000,69750.0,13.0,2.0,3,1.5
16702,1,20,0,180000.0,1,1,1,6,2,0,0,0,2.0,0,90000.0,39.0,2.0,5,2.5
16703,0,40,0,157500.0,1,1,1,13,2,0,0,0,2.0,2,78750.0,28.0,2.0,5,2.5
16704,1,50,0,112500.0,1,1,1,1,3,0,0,0,2.0,16,56250.0,2.0,1.0,3,1.5
16705,0,40,0,117000.0,0,1,1,7,1,0,1,0,2.0,20,58500.0,4.0,0.0,3,1.5
16706,1,20,1,180000.0,1,0,1,6,2,0,1,0,3.0,4,60000.0,19.0,2.0,5,1.6666666666666667
16707,0,60,0,450000.0,2,0,1,12,1,0,0,0,2.0,0,225000.0,27.0,2.0,8,4.0
16708,0,50,0,202500.0,1,1,1,7,1,0,0,1,2.0,3,101250.0,53.0,1.0,5,2.5
16709,0,30,2,225000.0,2,1,1,10,2,0,0,0,4.0,16,56250.0,5.0,2.0,6,1.5
16710,1,20,1,135000.0,2,0,1,5,1,0,0,0,3.0,0,45000.0,31.0,1.0,3,1.0
16711,0,50,0,135000.0,1,1,1,7,1,0,0,0,2.0,28,67500.0,42.0,0.0,3,1.5
16712,0,30,2,157500.0,1,0,1,4,1,0,0,0,4.0,0,39375.0,15.0,1.0,5,1.25
16713,0,30,0,130500.0,1,1,1,5,1,0,0,0,2.0,15,65250.0,46.0,2.0,3,1.5
16714,0,20,0,135000.0,1,1,1,4,1,0,1,3,1.0,8,135000.0,17.0,2.0,3,3.0
16715,1,40,1,292500.0,2,1,1,1,3,0,0,0,3.0,12,97500.0,4.0,2.0,7,2.3333333333333335
16716,0,20,0,112500.0,0,2,1,0,2,0,0,0,2.0,6,56250.0,46.0,2.0,3,1.5
16717,0,40,0,270000.0,1,1,1,10,2,0,0,0,2.0,18,135000.0,16.0,2.0,7,3.5
16718,1,60,0,157500.0,1,1,1,1,3,0,0,0,2.0,40,78750.0,38.0,0.0,5,2.5
16719,0,20,0,225000.0,2,0,1,0,2,0,0,0,2.0,2,112500.0,34.0,2.0,6,3.0
16720,1,20,1,90000.0,1,1,2,1,3,0,0,0,3.0,0,30000.0,28.0,0.0,2,0.6666666666666666
16721,1,40,1,270000.0,1,2,1,2,1,0,0,0,3.0,9,90000.0,25.0,0.0,7,2.3333333333333335
16722,0,30,0,148500.0,1,0,1,4,1,0,1,0,2.0,5,74250.0,40.0,2.0,4,2.0
16723,0,60,0,270000.0,2,1,1,9,1,0,0,0,2.0,-1000,135000.0,21.0,1.0,7,3.5
16724,1,20,0,180000.0,1,1,1,1,3,0,0,0,2.0,2,90000.0,18.0,2.0,5,2.5
16725,1,40,0,144000.0,1,1,1,13,2,0,0,1,2.0,5,72000.0,5.0,2.0,4,2.0
16726,0,30,0,342000.0,1,0,1,5,1,0,0,3,1.0,10,342000.0,25.0,1.0,8,8.0
16727,0,40,0,265500.0,1,1,1,3,2,0,0,0,2.0,2,132750.0,8.0,0.0,7,3.5
16728,0,50,1,157500.0,2,1,1,9,1,0,0,0,3.0,-1000,52500.0,7.0,2.0,5,1.6666666666666667
16729,0,30,1,202500.0,1,1,1,10,2,0,0,0,3.0,12,67500.0,20.0,2.0,5,1.6666666666666667
16730,0,60,0,112500.0,1,1,1,9,1,0,0,0,2.0,-1000,56250.0,41.0,2.0,3,1.5
16731,1,60,0,180000.0,1,0,1,15,2,0,0,0,2.0,6,90000.0,24.0,1.0,5,2.5
16732,1,40,1,180000.0,1,1,1,6,2,0,0,0,3.0,2,60000.0,25.0,2.0,5,1.6666666666666667
16733,0,20,0,180000.0,0,1,1,7,1,0,1,1,2.0,5,90000.0,23.0,2.0,5,2.5
16734,1,40,0,270000.0,1,1,2,1,3,0,1,0,2.0,7,135000.0,3.0,1.0,7,3.5
16735,1,40,0,103500.0,2,1,1,1,3,0,0,3,1.0,1,103500.0,27.0,2.0,2,2.0
16736,0,50,0,180000.0,0,0,1,9,1,0,0,3,1.0,-1000,180000.0,42.0,2.0,5,5.0
16737,0,30,0,135000.0,0,1,0,16,2,0,0,0,2.0,2,67500.0,10.0,2.0,3,1.5
16738,0,60,0,157500.0,1,1,1,9,1,1,0,0,2.0,-1000,78750.0,55.0,2.0,5,2.5
16739,0,30,1,76500.0,0,0,1,8,1,0,1,1,3.0,1,25500.0,56.0,1.0,1,0.3333333333333333
16740,0,30,0,216000.0,2,1,1,0,2,0,0,0,2.0,1,108000.0,44.0,2.0,6,3.0
16741,1,30,1,180000.0,2,0,1,2,1,0,0,0,3.0,4,60000.0,39.0,2.0,5,1.6666666666666667
16742,1,30,2,135000.0,2,0,1,4,1,1,0,0,4.0,4,33750.0,57.0,0.0,3,0.75
16743,0,60,0,157500.0,1,1,1,9,1,0,0,0,2.0,-1000,78750.0,27.0,2.0,5,2.5
16744,1,60,0,135000.0,1,1,1,9,1,0,0,1,2.0,-1000,67500.0,28.0,2.0,3,1.5
16745,0,30,1,112500.0,0,1,2,5,1,1,0,0,3.0,10,37500.0,32.0,1.0,3,1.0
16746,1,40,2,225000.0,2,1,1,1,3,0,0,0,4.0,3,56250.0,24.0,0.0,6,1.5
16747,0,50,0,81000.0,2,1,1,15,2,0,0,0,2.0,20,40500.0,27.0,2.0,2,1.0
16748,0,60,0,180000.0,1,1,1,5,1,0,0,0,2.0,11,90000.0,49.0,0.0,5,2.5
16749,0,30,1,337500.0,1,1,1,5,1,1,0,0,3.0,9,112500.0,15.0,2.0,8,2.6666666666666665
16750,0,30,1,157500.0,1,1,0,3,2,1,0,0,3.0,3,52500.0,2.0,1.0,5,1.6666666666666667
16751,0,50,0,270000.0,1,1,1,8,1,0,0,3,1.0,6,270000.0,26.0,2.0,7,7.0
16752,0,30,1,112500.0,1,1,1,1,3,0,0,0,3.0,14,37500.0,27.0,2.0,3,1.0
16753,0,40,1,315000.0,2,1,1,1,3,0,0,0,3.0,16,105000.0,36.0,1.0,8,2.6666666666666665
16754,0,50,0,270000.0,1,1,1,1,3,1,0,2,1.0,5,270000.0,46.0,0.0,7,7.0
16755,0,50,0,148500.0,1,1,1,4,1,1,0,3,1.0,7,148500.0,48.0,2.0,4,4.0
16756,0,50,0,135000.0,1,1,1,7,1,0,0,0,2.0,28,67500.0,52.0,2.0,3,1.5
16757,1,40,1,189000.0,2,2,1,10,2,0,0,0,3.0,6,63000.0,47.0,1.0,5,1.6666666666666667
16758,0,30,2,225000.0,0,1,1,4,1,0,0,0,4.0,13,56250.0,35.0,2.0,6,1.5
16759,0,30,0,157500.0,1,0,1,2,1,0,0,0,2.0,11,78750.0,28.0,0.0,5,2.5
16760,0,50,0,135000.0,1,1,1,9,1,0,0,2,1.0,-1000,135000.0,23.0,2.0,3,3.0
16761,0,30,2,157500.0,1,0,1,4,1,0,0,0,4.0,3,39375.0,23.0,0.0,5,1.25
16762,0,20,0,112500.0,0,0,1,5,1,0,0,3,1.0,6,112500.0,38.0,2.0,3,3.0
16763,1,30,0,112500.0,2,1,1,6,2,0,1,0,2.0,8,56250.0,7.0,1.0,3,1.5
16764,0,40,0,247500.0,1,1,1,3,2,1,0,0,2.0,0,123750.0,8.0,2.0,7,3.5
16765,0,40,0,175500.0,2,1,1,3,2,0,0,0,2.0,8,87750.0,19.0,0.0,5,2.5
16766,0,40,0,270000.0,2,0,1,8,1,0,0,0,2.0,1,135000.0,50.0,2.0,7,3.5
16767,0,50,0,292500.0,1,0,1,5,1,0,0,0,2.0,13,146250.0,38.0,2.0,7,3.5
16768,0,50,0,292500.0,1,1,1,9,1,0,0,0,2.0,-1000,146250.0,2.0,1.0,7,3.5
16769,1,30,0,202500.0,0,1,1,1,3,0,0,2,1.0,17,202500.0,30.0,2.0,5,5.0
16770,0,30,2,202500.0,0,1,1,3,2,0,0,0,4.0,7,50625.0,31.0,2.0,5,1.25
16771,0,50,0,94500.0,1,0,1,1,3,0,1,2,1.0,5,94500.0,58.0,1.0,2,2.0
16772,0,50,0,202500.0,1,3,1,9,1,0,0,3,1.0,-1000,202500.0,40.0,2.0,5,5.0
16773,1,30,0,135000.0,2,1,1,1,3,0,0,2,1.0,1,135000.0,44.0,2.0,3,3.0
16774,1,20,0,135000.0,1,1,1,6,2,0,0,3,1.0,5,135000.0,42.0,2.0,3,3.0
16775,0,50,1,76500.0,1,1,1,9,1,0,0,0,3.0,-1000,25500.0,26.0,2.0,1,0.3333333333333333
16776,0,30,0,247500.0,1,1,1,1,3,0,0,0,2.0,7,123750.0,26.0,2.0,7,3.5
16777,0,30,2,144000.0,2,0,1,8,1,1,0,0,4.0,1,36000.0,58.0,2.0,4,1.0
16778,0,30,0,130500.0,1,1,1,5,1,0,0,0,2.0,9,65250.0,8.0,2.0,3,1.5
16779,0,60,0,157500.0,1,0,1,9,1,0,0,0,2.0,-1000,78750.0,17.0,2.0,5,2.5
16780,0,30,1,112500.0,1,1,1,15,2,0,1,4,2.0,8,56250.0,39.0,2.0,3,1.5
16781,0,40,0,144000.0,1,1,1,4,1,0,0,0,2.0,27,72000.0,23.0,0.0,4,2.0
16782,0,20,1,135000.0,0,0,2,17,2,0,0,0,3.0,1,45000.0,44.0,1.0,3,1.0
16783,1,30,1,234000.0,1,1,1,1,3,0,0,0,3.0,4,78000.0,36.0,2.0,6,2.0
16784,0,50,0,225000.0,1,1,1,14,3,0,0,0,2.0,10,112500.0,46.0,1.0,6,3.0
16785,0,30,0,337500.0,1,0,1,0,2,0,1,0,2.0,13,168750.0,17.0,2.0,8,4.0
16786,0,30,1,121500.0,1,0,1,10,2,0,0,0,3.0,2,40500.0,17.0,2.0,3,1.0
16787,1,20,2,247500.0,2,1,1,1,3,0,0,0,4.0,3,61875.0,10.0,0.0,7,1.75
16788,0,40,1,67500.0,1,1,1,5,1,0,0,0,3.0,3,22500.0,2.0,1.0,1,0.3333333333333333
16789,0,50,2,675000.0,2,1,1,3,2,0,0,0,4.0,0,168750.0,5.0,1.0,10,2.5
16790,0,30,1,171000.0,1,0,1,8,1,0,1,0,3.0,5,57000.0,51.0,0.0,5,1.6666666666666667
16791,0,30,1,126000.0,1,1,1,5,1,0,0,0,1.0,2,126000.0,37.0,2.0,3,3.0
16792,0,30,1,135000.0,2,0,1,0,2,0,0,0,3.0,6,45000.0,28.0,2.0,3,1.0
16793,0,20,0,247500.0,2,1,1,5,1,0,0,3,1.0,2,247500.0,5.0,2.0,7,7.0
16794,0,60,0,198000.0,0,1,1,9,1,0,0,4,1.0,-1000,198000.0,8.0,2.0,5,5.0
16795,0,30,1,270000.0,2,1,1,3,2,0,0,0,3.0,4,90000.0,13.0,1.0,7,2.3333333333333335
16796,0,50,0,112500.0,1,1,1,9,1,0,0,1,2.0,-1000,56250.0,57.0,2.0,3,1.5
16797,1,30,1,225000.0,2,0,1,12,1,0,1,0,3.0,8,75000.0,41.0,2.0,6,2.0
16798,1,40,0,180000.0,2,1,1,6,2,0,0,0,2.0,9,90000.0,27.0,2.0,5,2.5
16799,1,40,0,225000.0,2,1,1,4,1,0,0,0,2.0,19,112500.0,23.0,2.0,6,3.0
16800,0,30,1,270000.0,1,1,1,8,1,1,0,0,3.0,12,90000.0,17.0,1.0,7,2.3333333333333335
16801,0,40,0,90000.0,0,1,1,1,3,0,0,0,2.0,10,45000.0,15.0,1.0,2,1.0
16802,1,40,1,495000.0,2,1,1,2,1,0,0,0,3.0,3,165000.0,25.0,0.0,10,3.3333333333333335
16803,0,50,0,81000.0,0,1,1,6,2,0,0,0,2.0,28,40500.0,37.0,0.0,2,1.0
16804,0,30,1,135000.0,0,0,1,3,2,0,1,0,3.0,5,45000.0,16.0,2.0,3,1.0
16805,1,30,0,135000.0,1,3,3,1,3,0,1,0,2.0,1,67500.0,53.0,2.0,3,1.5
16806,0,40,0,130500.0,0,1,1,14,3,0,0,1,2.0,13,65250.0,8.0,1.0,3,1.5
16807,0,40,1,225000.0,1,1,1,15,2,0,0,3,2.0,9,112500.0,7.0,0.0,6,3.0
16808,0,50,0,67500.0,1,1,1,5,1,0,1,0,2.0,23,33750.0,17.0,1.0,1,0.5
16809,0,40,1,85500.0,1,1,1,21,3,0,1,0,3.0,2,28500.0,18.0,2.0,2,0.6666666666666666
16810,0,60,0,247500.0,1,0,1,9,1,0,0,0,2.0,-1000,123750.0,22.0,0.0,7,3.5
16811,0,40,0,225000.0,2,0,1,1,3,0,0,0,2.0,1,112500.0,26.0,2.0,6,3.0
16812,1,30,0,337500.0,0,0,1,10,2,0,0,0,2.0,6,168750.0,27.0,2.0,8,4.0
16813,0,30,0,67500.0,0,1,1,1,3,0,0,0,2.0,5,33750.0,27.0,2.0,1,0.5
16814,0,40,0,180000.0,1,0,1,16,2,0,0,0,2.0,4,90000.0,27.0,2.0,5,2.5
16815,0,20,0,112500.0,1,1,1,1,3,0,0,0,2.0,9,56250.0,13.0,2.0,3,1.5
16816,1,30,0,180000.0,2,0,1,1,3,0,0,0,2.0,13,90000.0,11.0,2.0,5,2.5
16817,0,60,0,67500.0,1,1,1,9,1,0,0,4,1.0,-1000,67500.0,38.0,2.0,1,1.0
16818,0,50,0,216000.0,1,1,1,10,2,0,1,3,1.0,27,216000.0,22.0,1.0,6,6.0
16819,0,30,1,112500.0,2,1,1,0,2,0,0,2,2.0,1,56250.0,55.0,2.0,3,1.5
16820,1,40,0,157500.0,1,1,1,1,3,0,0,3,1.0,12,157500.0,5.0,2.0,5,5.0
16821,0,40,0,270000.0,0,1,1,4,1,0,1,0,2.0,4,135000.0,14.0,2.0,7,3.5
16822,0,50,0,90000.0,2,1,1,1,3,0,1,0,2.0,0,45000.0,53.0,2.0,2,1.0
16823,0,50,0,315000.0,1,1,1,14,3,0,0,3,1.0,3,315000.0,18.0,1.0,8,8.0
16824,0,40,0,135000.0,2,1,1,2,1,0,0,0,2.0,4,67500.0,6.0,2.0,3,1.5
16825,1,20,0,202500.0,1,1,1,6,2,0,0,1,2.0,2,101250.0,16.0,1.0,5,2.5
16826,1,30,2,283500.0,0,1,1,4,1,0,0,0,4.0,6,70875.0,30.0,2.0,7,1.75
16827,1,40,0,180000.0,2,1,1,5,1,0,0,0,2.0,22,90000.0,17.0,0.0,5,2.5
16828,0,50,0,180000.0,0,1,1,9,1,0,0,1,2.0,-1000,90000.0,2.0,1.0,5,2.5
16829,1,60,0,135000.0,2,1,1,9,1,0,0,0,2.0,-1000,67500.0,53.0,2.0,3,1.5
16830,0,40,1,67500.0,2,1,2,1,3,0,0,0,3.0,3,22500.0,20.0,2.0,1,0.3333333333333333
16831,1,30,1,180000.0,1,1,1,10,2,0,0,0,3.0,12,60000.0,24.0,2.0,5,1.6666666666666667
16832,1,60,0,157500.0,2,1,1,5,1,0,1,0,2.0,28,78750.0,21.0,0.0,5,2.5
16833,0,60,0,202500.0,1,1,1,14,3,0,0,0,2.0,1,101250.0,4.0,1.0,5,2.5
16834,0,30,3,135000.0,1,0,1,5,1,0,1,0,5.0,12,27000.0,17.0,1.0,3,0.6
16835,0,20,2,180000.0,1,1,1,4,1,1,0,0,4.0,1,45000.0,17.0,1.0,5,1.25
16836,1,50,1,135000.0,1,1,1,6,2,0,0,0,3.0,3,45000.0,27.0,2.0,3,1.0
16837,0,50,0,463500.0,2,0,1,2,1,0,1,0,2.0,11,231750.0,13.0,2.0,8,4.0
16838,0,30,0,180000.0,1,1,1,3,2,0,0,3,1.0,8,180000.0,43.0,0.0,5,5.0
16839,1,20,1,90000.0,1,1,2,1,3,0,0,0,3.0,2,30000.0,1.0,0.0,2,0.6666666666666666
16840,1,30,1,180000.0,2,1,1,4,1,0,0,0,3.0,2,60000.0,27.0,2.0,5,1.6666666666666667
16841,1,50,0,180000.0,2,0,1,9,1,0,0,0,2.0,-1000,90000.0,3.0,1.0,5,2.5
16842,0,30,2,166500.0,1,1,1,1,3,0,0,1,4.0,12,41625.0,9.0,0.0,5,1.25
16843,1,20,1,198000.0,1,2,1,2,1,0,0,3,2.0,0,99000.0,20.0,0.0,5,2.5
16844,1,40,2,225000.0,2,1,1,1,3,0,0,0,4.0,3,56250.0,42.0,0.0,6,1.5
16845,1,20,1,90000.0,1,1,2,1,3,0,0,0,3.0,2,30000.0,3.0,1.0,2,0.6666666666666666
